Customer_ID,Age,Gender,Annual_Income,Occupation,Card_Type,Credit_Limit,Card_Age_Months,Monthly_Spending,Monthly_Transactions,Avg_Transaction_Value,Online_Shopping_Spending,Grocery_Spending,Fuel_Spending,Dining_Spending,Travel_Spending,Entertainment_Spending,Utility_Bill_Spending,Outstanding_Balance,Statement_Balance,Payment_Amount,Payment_Ratio,Credit_Utilization,Cash_Advance_Amount,EMI_Count,International_Transactions,Reward_Points_Earned,Reward_Points_Redeemed,Mobile_App_Login,Credit_Score,Log_Annual_Income,Log_Credit_Limit,Log_Monthly_Spending,Spending_To_Income_Ratio
CC137765,33,M,955928,Retired,Gold,366000.0,26,55035.83,74,728.44,4400.91,14963.07,7625.24,8441.07,3170.72,5271.48,11163.36,78392.12,132061.48,104328.57,0.79,0.21,0.0,4,3,2170,0,22,656,13.770438921493124,12.810391344620207,10.915757876471856,0.05757319588862788
CC137766,57,F,1509576,Private Employee,Platinum,766000.0,32,67904.89,109,594.73,16957.95,12510.69,20186.47,6768.97,4121.32,41.11,7318.37,717577.4,774490.0,193622.5,0.25,0.92,0.0,1,5,4096,0,26,416,14.227340037096353,13.548938754204904,11.125878054998187,0.04498275674729207
CC137767,22,M,1540678,Private Employee,Gold,668000.0,29,81103.06,170,468.2,4565.29,12610.14,39708.97,1855.45,2636.51,4776.75,14949.94,65159.6,139784.41,136988.72,0.98,0.1,0.0,5,0,3239,0,70,732,14.247733786308869,13.41204494952365,11.303488300502742,0.052641148896442724
CC137768,51,F,2131914,Self-Employed,Gold,853000.0,76,81453.62,103,760.25,3499.77,25085.45,23083.97,905.71,2760.98,10267.76,15849.99,275741.55,343567.25,333260.23,0.97,0.32,0.0,4,0,3203,447,40,688,14.572531194805178,13.656515998806071,11.30780133433685,0.038206803839000034
CC137769,28,M,1517511,Private Employee,Gold,589000.0,70,70866.25,153,457.47,11083.59,6094.66,4895.09,9290.81,3169.18,26482.48,9850.44,163323.04,225191.28,99084.16,0.44,0.27,0.0,4,1,2779,0,50,598,14.232582709627522,13.286183160425152,11.168563687608504,0.04669900251104144
CC137770,20,M,1673776,Self-Employed,Gold,712000.0,48,68747.64,171,416.1,7418.65,12077.7,2549.92,22644.85,5054.28,3902.26,15099.98,351292.94,404960.76,323968.61,0.8,0.5,59358.17,5,2,2754,0,21,620,14.330593307298782,13.475834594887509,11.138212233514974,0.04107338138412145
CC137771,34,M,953942,Private Employee,Gold,371000.0,11,46949.62,54,828.42,4058.7,8218.94,10071.24,6680.03,6241.55,6325.93,5353.24,290134.11,334139.16,324114.99,0.97,0.8,12127.31,2,0,1844,793,25,588,13.768359200217743,12.82396003700373,10.756851690087023,0.049216430348499006
CC137772,27,F,724729,Retired,Silver,190000.0,81,43298.75,105,392.99,11386.67,9176.49,3080.93,4560.45,4289.98,518.74,10285.49,91835.71,123717.3,96499.49,0.78,0.49,0.0,1,0,1298,1148,18,632,13.49355445068047,12.154784614286667,10.675902140301858,0.059744745966288856
CC137773,28,F,855657,Private Employee,Gold,360000.0,53,28890.33,37,742.91,6431.21,7802.84,4499.84,454.52,4204.17,522.15,4975.61,125370.73,147182.08,147182.08,1.0,0.34,37948.53,1,0,1143,0,20,707,13.65962604257914,12.793862088206213,10.271296829091522,0.03376391474581797
CC137774,31,M,1313777,Private Employee,Gold,550000.0,101,51859.95,46,1100.99,6408.79,14700.45,1849.68,5731.89,1880.71,4929.55,16358.88,93812.61,136775.59,90271.89,0.66,0.17,84710.7,5,0,2040,0,43,644,14.088417513981383,13.217675375388819,10.856321377474815,0.03947393659624522
CC137775,53,M,362001,Private Employee,Basic,63000.0,81,11701.43,37,302.22,3376.97,1876.14,1458.43,48.9,215.23,2147.75,2578.01,32985.73,43824.88,19282.95,0.44,0.53,0.0,0,0,235,95,8,536,12.799405015654525,11.050905878263567,9.367551791528479,0.03232430297064582
CC137776,30,M,1928279,Government Employee,Platinum,957000.0,80,79241.95,82,946.37,12551.35,12812.36,6264.42,6429.47,5923.91,14781.03,20479.4,210249.15,285518.05,68524.33,0.24,0.22,140170.23,4,2,4840,4252,37,540,14.4721389718238,13.771559715366624,11.280273728791904,0.0410946496848169
CC137777,25,M,984067,Private Employee,Gold,355000.0,28,43041.09,100,411.0,9140.22,21338.55,2391.89,3095.27,735.79,4164.78,2174.59,52198.79,82676.81,73582.36,0.89,0.15,0.0,5,3,1743,234,20,694,13.799450279337758,12.779875885354993,10.669933753136247,0.0437379670282233
CC137778,42,M,1264772,Self-Employed,Gold,477000.0,139,42962.2,51,819.8,2110.44,10731.7,3815.98,2187.13,4117.17,13225.45,6774.34,241031.78,276035.98,209787.34,0.76,0.51,0.0,1,1,1750,0,32,639,14.050403217400966,13.07527386630434,10.668099214304378,0.033968335794641494
CC137779,46,M,1374801,Government Employee,Silver,371000.0,34,70172.73,130,545.09,2376.18,16881.8,8573.28,11976.81,14316.06,2777.62,13271.0,143607.47,196985.62,191076.05,0.97,0.39,0.0,2,1,2100,1719,47,686,14.133820278713813,12.82396003700373,11.158729303453208,0.051042099910815875
CC137780,20,M,117996,Student,Basic,23000.0,31,6339.64,38,164.22,1831.16,1826.74,700.45,841.38,353.25,297.82,488.84,20767.03,25440.9,6614.63,0.26,0.88,0.0,0,0,127,40,2,429,11.6784144793958,10.043292972227004,8.754734988708769,0.05372758398134449
CC137781,43,M,362216,Private Employee,Basic,63000.0,115,14512.1,21,687.55,4740.26,3107.57,567.47,2942.62,759.99,831.1,1563.09,11616.19,24184.52,5562.44,0.23,0.19,0.0,0,0,295,84,9,565,12.79999875872483,11.050905878263567,9.58280696882077,0.0400647679826384
CC137782,27,M,1696533,Government Employee,Gold,661000.0,46,102874.51,142,729.94,22187.67,13700.02,12606.51,5559.72,9022.35,16432.46,23365.77,114388.93,198292.94,192344.15,0.97,0.17,0.0,3,1,4074,0,46,731,14.344097904267018,13.401510631691982,11.541274895439743,0.060638083667923705
CC137783,19,M,334270,Private Employee,Basic,60000.0,47,18881.25,34,562.82,971.96,3731.63,4481.29,3326.05,1333.84,1121.16,3915.31,32628.8,47001.77,19740.74,0.42,0.54,7017.58,1,0,373,58,14,511,12.719707320215774,11.002116507732017,9.845977606327681,0.05648502707223247
CC137784,31,M,1249561,Private Employee,Gold,492000.0,82,81527.85,114,680.48,16535.5,10843.01,10543.88,10556.88,14630.21,5199.32,13219.04,224228.1,282368.76,217423.95,0.77,0.46,0.0,4,0,3233,0,42,617,14.03830364787406,13.106236027992704,11.308712224320141,0.06524519411165006
CC137785,23,M,761913,Government Employee,Silver,222000.0,59,28806.42,58,492.45,731.15,9400.3,1026.46,4109.49,1514.66,5473.51,6550.86,108033.44,130505.75,58727.59,0.45,0.48,0.0,0,0,847,259,27,564,13.543588967407125,12.310437165348775,10.268388271829727,0.03780801745031509
CC137786,33,M,132210,Student,Basic,24000.0,44,8382.37,37,228.61,2363.5,808.71,1297.02,1113.15,906.73,180.17,1713.09,3535.94,9834.42,9539.39,0.97,0.15,0.0,1,0,169,23,10,731,11.792154410199915,10.085850775128717,9.034005260607666,0.0634019363086452
CC137787,27,F,347744,Private Employee,Basic,57000.0,24,7911.75,18,418.82,1081.02,1858.9,832.53,1021.47,474.02,959.72,1684.08,20272.79,26973.28,21848.36,0.81,0.36,0.0,1,0,155,0,12,656,12.759224731537104,10.950824090522445,8.976230661529922,0.02275165063889667
CC137788,26,F,1671032,Private Employee,Gold,681000.0,56,115793.67,178,668.58,7811.58,30060.88,17938.8,10014.3,5310.44,23046.16,21611.51,323816.04,406932.7,378447.41,0.93,0.47,46759.41,3,1,4600,0,51,652,14.328952556036029,13.431319053559353,11.659573815427876,0.06929470530744297
CC137789,37,F,383223,Retired,Basic,67000.0,27,14643.33,44,322.81,2416.06,2946.89,2762.55,2595.17,1861.28,1210.74,850.64,21724.75,34489.97,33110.37,0.96,0.33,0.0,1,0,293,95,11,675,12.856374953597802,11.112462823634855,9.591808508812772,0.03821098942291535
CC137790,38,M,1534311,Government Employee,Platinum,765000.0,48,58917.69,73,831.3,6517.48,13641.33,11576.62,6195.91,6528.78,9892.26,4565.31,209308.12,251875.25,62968.81,0.25,0.28,25875.32,2,6,3511,0,28,543,14.24359263005894,13.547632419997361,10.983913636792398,0.03840009619928163
CC137791,39,F,382693,Private Employee,Basic,69000.0,60,15333.5,65,228.13,4370.26,2804.22,1468.92,1942.16,1086.58,2266.34,1395.02,36648.25,48048.6,27387.7,0.57,0.53,0.0,3,0,309,41,17,554,12.854990993214068,11.141876276228,9.637860470865178,0.04006736470120782
CC137792,40,M,1414106,Private Employee,Gold,530000.0,43,58545.75,61,962.52,5878.12,8005.38,5727.86,13254.01,3247.62,6014.05,16418.71,200448.34,258024.63,123851.82,0.48,0.37,0.0,2,0,2320,509,27,586,14.162008794428585,13.180634172318978,10.977580859372507,0.04140124573376111
CC137793,51,M,1276609,Self-Employed,Silver,322000.0,38,54126.08,62,833.5,7994.73,9037.41,1914.08,1064.95,6661.4,699.58,26753.92,132146.3,180743.19,117483.07,0.65,0.4,0.0,3,0,1636,290,30,612,14.059718685080636,12.682309930111785,10.899089894127595,0.04239832243041997
CC137794,54,M,1797952,Self-Employed,Platinum,943000.0,93,78382.55,135,561.76,11304.67,4520.78,17313.9,6632.22,16343.05,11429.56,10838.38,175069.36,236967.85,106635.53,0.45,0.19,170135.86,3,3,4764,762,44,614,14.402159353516314,13.756822622060419,11.269369362894333,0.043595463059950455
CC137795,47,M,1531329,Government Employee,Platinum,844000.0,85,80055.26,73,1088.92,15349.33,27935.14,2840.72,5082.38,5638.87,2774.04,20434.78,357208.13,418973.31,289091.58,0.69,0.43,0.0,4,4,4860,585,50,613,14.241647196808417,13.645908958411516,11.290484916491609,0.05227828898915727
CC137796,18,F,1016139,Government Employee,Silver,284000.0,31,29545.44,40,707.24,2375.58,13957.39,7282.65,1772.48,1309.96,1293.74,1553.64,159042.83,180023.2,178222.97,0.99,0.56,8940.31,1,0,884,240,21,663,13.831521692903259,12.556733038263905,10.29371854180343,0.029076179538143145
CC137797,27,M,1621683,Private Employee,Platinum,809000.0,67,90858.21,93,949.14,3372.59,22893.9,20328.88,12835.92,4469.07,6630.2,20327.65,281584.87,372359.43,316505.52,0.85,0.35,0.0,3,3,5455,0,65,681,14.298975673468993,13.603555432133808,11.41706644458046,0.056027108873583635
CC137798,27,F,899650,Private Employee,Silver,232000.0,50,30246.65,106,280.94,8209.37,4750.61,2005.11,1303.68,11087.49,1679.48,1210.92,171002.84,199736.01,29960.4,0.15,0.73,0.0,1,2,889,0,30,418,13.709762189323426,12.354496960983985,10.317173774490865,0.03362046351321492
CC137799,32,M,1109014,Private Employee,Silver,341000.0,71,62231.83,112,567.56,5395.54,14342.22,8674.85,5677.37,374.31,17087.79,10679.74,162066.21,222841.3,133704.78,0.6,0.48,62653.33,4,0,1897,923,26,574,13.918982791939861,12.739640688812674,11.038637952987541,0.05611455761553853
CC137800,19,F,1425545,Private Employee,Gold,546000.0,178,86105.09,145,595.51,19777.12,31732.22,14113.93,2917.9,2227.15,7495.08,7841.7,94942.48,156602.59,150338.49,0.96,0.17,11042.97,5,4,3376,0,36,711,14.170065456193385,13.210376086227196,11.36333541962177,0.06040152362738179
CC137801,27,F,677866,Government Employee,Silver,191000.0,84,32669.46,67,483.28,6451.77,4442.49,8847.35,2326.71,3816.8,1376.56,5407.77,34806.79,61465.14,45484.2,0.74,0.18,0.0,3,0,983,106,12,676,13.426706382487884,12.160033942617156,10.39422658469189,0.0481945694274651
CC137802,61,M,401113,Private Employee,Silver,114000.0,45,16841.73,33,500.87,745.57,5988.57,2796.24,1227.51,1176.29,703.56,4203.99,20236.3,32478.35,26632.25,0.82,0.18,8660.78,1,0,514,0,20,663,12.902000955162976,11.643962499267984,9.731674388671513,0.0419874947946841
CC137803,25,F,1790081,Private Employee,Gold,759000.0,69,88246.2,178,511.12,11935.35,20270.81,13754.7,15231.12,1719.55,8003.13,17331.53,310536.69,387569.62,286801.52,0.74,0.4,76766.34,2,0,3515,0,38,630,14.397771986823555,13.539758373899955,11.387897246246872,0.04929732229966522
CC137804,25,M,364027,Private Employee,Basic,69000.0,14,19768.83,41,479.74,668.66,3485.98,2772.98,1199.33,4575.66,6333.39,732.83,34008.01,50464.06,48950.14,0.97,0.48,0.0,2,0,390,88,15,633,12.804986066737372,11.141876276228,9.89191231724049,0.054305944337801705
CC137805,22,F,573597,Private Employee,Basic,97000.0,13,29130.55,46,614.93,2762.13,4600.94,9200.62,4393.84,288.45,4956.22,2928.34,46700.54,69068.76,55945.7,0.81,0.48,0.0,0,0,576,0,23,628,13.25968408151112,11.48247656671073,10.279577058287291,0.05078574329972462
CC137806,43,M,1057661,Government Employee,Silver,279000.0,39,25662.13,58,456.78,1683.68,5061.58,3868.65,5101.81,2877.26,1175.64,5893.53,101303.53,121662.47,34065.49,0.28,0.37,0.0,0,0,776,318,31,538,13.871571369659314,12.53897064502647,10.1528106104657,0.02426309564194706
CC137807,32,M,189267,Student,Basic,36000.0,37,5089.12,24,213.24,1133.84,1836.75,426.57,199.56,758.27,131.67,602.46,10890.46,14723.95,11779.16,0.8,0.3,5901.25,0,0,102,0,8,655,12.150919279062146,10.491301994830229,8.535056684905173,0.02688857539735461
CC137808,19,F,1333411,Self-Employed,Gold,576000.0,32,53915.47,89,609.9,12676.07,26065.95,909.59,3793.37,2468.44,2708.03,5294.0,356815.27,399345.49,127790.56,0.32,0.63,0.0,4,1,2189,240,19,483,14.103251628675624,13.263864675787632,10.895191276084057,0.04043424720479706
CC137809,62,F,1094493,Government Employee,Gold,441000.0,49,70259.2,156,469.94,12424.66,15532.48,5987.17,16543.31,1432.61,10313.5,8025.48,171518.93,231187.34,208068.61,0.9,0.39,0.0,4,0,2824,0,47,656,13.905802713974799,12.996802422000108,11.15996077238565,0.06419337537961235
CC137810,54,M,6113580,Business Owner,Platinum,3120000.0,42,389102.58,107,3736.98,55620.7,162060.1,27578.19,9510.46,39354.03,79547.9,15431.2,1410350.35,1719691.48,1685297.65,0.98,0.46,328626.68,5,4,22975,0,67,651,15.626023247844767,14.953343880298434,12.871600859649927,0.06364561844277225
CC137811,43,M,1566964,Private Employee,Gold,645000.0,16,90321.99,132,658.4,25350.21,18580.52,2876.23,1588.4,5191.49,18575.46,18159.68,258275.76,335082.13,224505.03,0.67,0.4,0.0,3,0,3635,585,56,596,14.264651185415453,13.377007146164305,11.411147302792873,0.057641394441367885
CC137812,70,M,1351217,Business Owner,Gold,522000.0,110,56142.19,45,1284.83,11057.02,13206.05,16491.84,4657.12,976.4,2357.16,7396.6,121558.69,164455.7,161166.59,0.98,0.24,0.0,3,3,2238,477,40,725,14.116516965879004,13.165424782571753,10.935660670531691,0.04154935143621232
CC137813,28,F,956509,Self-Employed,Silver,276000.0,26,41673.57,95,454.91,2480.17,14120.81,1966.68,6026.32,1001.66,7818.6,8259.33,185892.89,225847.68,173902.71,0.77,0.68,0.0,5,1,1228,222,27,557,13.771046522590858,12.52815976788113,10.637646389629351,0.043568403433281146
CC137814,43,F,688580,Private Employee,Silver,190000.0,14,25307.67,28,861.28,3765.85,7593.64,362.37,2821.25,2957.98,4369.57,3437.0,60462.62,78643.23,64487.45,0.82,0.31,4028.21,1,0,756,378,21,661,13.442388237289798,12.154784614286667,10.138902303758613,0.03675342008137394
CC137815,28,F,1687166,Government Employee,Platinum,879000.0,46,90075.33,112,787.45,18642.23,17386.53,19423.9,13736.15,1224.58,3092.5,16569.44,443481.71,507076.53,101415.31,0.2,0.49,40753.99,5,7,5406,3503,60,501,14.338561348922704,13.686541314323094,11.408412700980502,0.05338854030929151
CC137816,42,M,5012657,Business Owner,Platinum,2951000.0,40,240023.88,78,3108.4,46426.53,3798.76,37299.6,8434.62,39264.85,38211.49,66588.03,1208027.72,1404290.14,940874.39,0.67,0.42,0.0,4,6,14396,0,65,621,15.427476871297186,14.8976549927932,12.388497863617777,0.047883563547141
CC137817,24,F,334846,Private Employee,Basic,58000.0,78,13378.73,38,352.91,2303.92,3315.26,1689.1,115.07,304.79,728.31,4922.27,24145.15,34228.02,32516.62,0.95,0.42,0.0,0,0,263,90,11,704,12.721428990062584,10.968215530759236,9.501496154106416,0.03995487477706304
CC137818,24,F,2866240,Self-Employed,Gold,1082000.0,37,176882.16,149,1178.43,53114.55,66719.07,2757.11,24437.6,10794.65,8508.9,10550.28,497386.75,657614.94,637886.49,0.97,0.46,0.0,4,0,6959,2238,37,657,14.868511973158043,13.894322662602555,12.083244680591104,0.061712264150728086
CC137819,33,F,766417,Private Employee,Silver,227000.0,59,39129.76,91,412.91,9325.83,10712.08,3049.51,2627.93,2870.15,6414.88,4129.38,56099.26,93802.14,48777.11,0.52,0.25,34898.1,2,1,1158,889,31,621,13.549482991793049,12.33270970174018,10.574664137453873,0.05105544370687165
CC137820,22,M,1109145,Private Employee,Gold,423000.0,121,43232.05,90,469.92,3536.48,10959.1,8446.0,2652.64,3397.89,3858.58,10381.36,102209.66,134280.8,115481.49,0.86,0.24,0.0,2,3,1702,661,37,735,13.919100907802642,12.955129822091815,10.674360528029753,0.0389778162454956
CC137821,32,M,1078645,Retired,Silver,285000.0,53,63422.27,158,415.72,20584.0,5398.31,9796.06,16065.86,5637.82,617.1,5323.12,170961.93,219423.22,157984.72,0.72,0.6,0.0,3,1,1939,0,44,596,13.891217108852747,12.560247968016562,11.057586107784875,0.05879809390430773
CC137822,44,F,409408,Private Employee,Basic,74000.0,25,10101.24,21,495.89,1883.4,2157.54,2065.95,1736.21,247.01,1310.11,701.02,61373.86,71009.45,65328.69,0.92,0.81,0.0,0,0,202,0,14,588,12.922469935358022,11.211833885608513,9.220512460417536,0.024672795841198195
CC137823,44,F,850022,Private Employee,Silver,229000.0,22,49697.08,66,749.22,6533.7,5217.06,10789.75,4273.04,5275.16,13624.73,3983.64,68991.25,117985.21,115625.51,0.98,0.31,0.0,3,0,1492,0,40,703,13.653018686923945,12.34148164933907,10.81372157954775,0.05846563971216668
CC137824,23,M,608319,Private Employee,Basic,113000.0,51,24673.21,55,431.52,2780.68,3706.48,1614.96,1682.55,7491.43,3773.78,3623.33,34648.94,52646.52,47381.87,0.9,0.31,0.0,1,0,497,0,16,682,13.318456338282202,11.635151947212842,10.113513847578412,0.04055965702138911
CC137825,28,M,929675,Private Employee,Gold,360000.0,195,35934.98,108,318.36,2236.76,19306.6,1493.69,588.08,2151.57,1714.6,8443.68,110073.42,140080.06,103659.24,0.74,0.31,53065.42,2,3,1441,481,25,666,13.74259141733178,12.793862088206213,10.489494300993046,0.03865327130407236
CC137826,39,F,2290370,Self-Employed,Platinum,1269000.0,110,108330.11,109,1022.67,9221.0,32887.27,3145.37,14598.14,22464.84,6672.57,19340.92,1152577.12,1253469.27,1215865.19,0.97,0.93,75579.92,4,3,6500,0,49,586,14.64422437114205,14.053740534718278,11.59294764935624,0.047298082842303656
CC137827,38,F,602861,Private Employee,Silver,155000.0,48,27881.7,52,530.93,6296.87,6965.11,4830.11,4414.84,1092.66,295.8,3986.3,66623.15,93750.27,43125.12,0.46,0.44,0.0,0,0,826,90,17,567,13.309443593796463,11.951186847493476,10.235761703800915,0.046248969496347436
CC137828,18,M,481873,Retired,Basic,86000.0,44,12316.3,31,408.78,1041.32,1814.48,2008.72,430.73,514.56,1228.4,5278.08,25450.8,34693.07,18040.4,0.52,0.29,0.0,0,0,250,66,7,595,13.0854379480706,11.362114203075018,9.418760057225203,0.025559224110386775
CC137829,40,M,1038917,Private Employee,Silver,299000.0,47,55590.84,55,991.61,12574.41,20409.8,4414.96,9101.48,5763.33,1361.71,1965.14,168954.87,223367.89,216666.85,0.97,0.55,0.0,2,0,1682,1210,40,637,13.853690344926433,12.608202196848836,10.925791706878062,0.053508451588976706
CC137830,53,M,1590267,Business Owner,Platinum,906000.0,18,93699.36,109,889.92,10899.8,7649.31,7457.89,18505.51,3700.24,33717.67,11768.94,212252.46,292619.34,207759.73,0.71,0.23,0.0,4,3,5706,0,53,670,14.279413113451996,13.716795688777268,11.447857310268226,0.058920520893290744
CC137831,24,F,1386412,Private Employee,Silver,360000.0,75,86758.21,91,925.77,17748.51,20401.16,5039.61,12009.33,12648.76,9247.2,9663.64,120787.03,207181.5,186463.35,0.9,0.34,0.0,3,0,2615,1989,59,696,14.142230394142803,12.793862088206213,11.370891859320746,0.06257750942676076
CC137832,31,M,1143496,Government Employee,Gold,480000.0,61,45886.31,44,1027.92,9998.43,11850.53,11910.0,3727.71,140.32,4784.83,3474.49,413257.5,455139.53,300392.09,0.66,0.86,40841.88,5,0,1863,0,44,513,13.949601668917264,13.081543466215237,10.733943887235363,0.0401280896475359
CC137833,34,F,1193486,Government Employee,Silver,302000.0,21,50627.66,51,952.0,3157.55,4007.67,5434.35,15778.69,7678.6,13580.94,989.85,87276.97,134021.57,121959.63,0.91,0.29,0.0,2,0,1536,165,25,683,13.992389832368227,12.618185607609803,10.832273098091886,0.042419986492992626
CC137834,48,M,547599,Government Employee,Silver,154000.0,18,29365.22,36,842.31,3486.63,5364.87,368.03,9763.06,1816.13,5045.3,3521.19,52154.58,81458.93,79015.16,0.97,0.33,3816.69,1,0,879,153,29,711,13.21330037239643,11.944714374881176,10.287600313151838,0.053625408372666404
CC137835,25,M,986479,Self-Employed,Silver,298000.0,23,60341.85,120,509.75,12152.99,9640.65,11270.78,6967.66,3812.19,6005.31,10492.28,163064.76,220447.02,145495.03,0.66,0.56,0.0,2,0,1790,284,39,567,13.801898330544413,12.604852121186608,11.007797743947656,0.06116891489772039
CC137836,32,F,409549,Self-Employed,Silver,119000.0,15,22122.84,41,520.31,4106.34,4149.16,4000.27,3071.2,735.51,1006.79,5053.57,26649.36,42969.12,8593.82,0.2,0.22,0.0,2,0,662,289,14,537,12.922814274943748,11.686887175419702,10.00441103912313,0.05401756566237452
CC137837,46,M,1631442,Government Employee,Gold,629000.0,65,55929.5,50,1168.54,8862.53,13730.81,13929.98,672.1,1215.31,3941.25,13577.51,109986.14,160184.88,65675.8,0.41,0.17,0.0,3,0,2265,0,21,593,14.304975457230816,13.351888125506433,10.931865127521785,0.03428224846464488
CC137838,26,M,1093760,Retired,Gold,396000.0,97,53806.16,77,694.79,10490.06,10880.11,6003.45,5214.08,5543.69,4433.89,11240.88,80891.96,119374.56,116987.07,0.98,0.2,0.0,5,2,2186,1683,36,725,13.905132773746246,12.889172015485954,10.893161822796644,0.04919375365665965
CC137839,41,M,659376,Private Employee,Silver,169000.0,20,20560.66,63,310.47,1873.86,7099.19,677.3,2750.19,5686.21,1355.69,1118.23,106459.98,125054.01,118801.31,0.95,0.63,0.0,3,0,615,445,23,612,13.399050728817324,12.037659911047468,9.931183455609471,0.03118199631119146
CC137840,21,M,1073848,Retired,Silver,321000.0,79,58827.68,78,778.01,4842.29,3605.96,12243.29,11097.71,16294.61,2940.65,7803.17,129526.42,175400.81,168384.78,0.96,0.4,0.0,5,0,1740,0,39,675,13.88675994826325,12.679199517372098,10.982384770074905,0.05478212931388071
CC137841,69,M,101250,Student,Basic,16000.0,52,3981.1,23,173.81,521.76,1013.42,474.18,563.39,76.4,345.4,986.54,1599.66,5331.45,3998.59,0.75,0.1,0.0,0,0,78,16,6,691,11.525357861463222,9.680406499268875,8.289564597317353,0.039319506168956096
CC137842,52,F,631985,Government Employee,Basic,105000.0,67,23633.87,31,753.26,4530.98,6786.01,3480.01,609.96,1979.18,906.16,5341.57,33386.52,53439.53,26185.37,0.49,0.32,13420.85,0,0,468,373,13,596,13.356622520984903,11.561725152903833,10.070478442894883,0.03739625149271903
CC137843,36,F,1286666,Private Employee,Silver,394000.0,68,65947.78,174,368.59,18555.49,16740.78,1085.62,10519.39,149.66,3131.65,15765.19,144581.48,193597.35,141326.07,0.73,0.37,0.0,4,0,1968,999,35,612,14.067565711840228,12.884108726347916,11.09663365911158,0.051254777851818145
CC137844,19,M,1242543,Private Employee,Gold,462000.0,24,64445.02,111,572.45,16171.13,8959.11,7037.28,13784.22,7351.24,895.01,10247.03,294921.97,353439.47,144910.18,0.41,0.64,0.0,1,0,2575,761,39,514,14.032671448800762,13.043322334563697,11.07358325316339,0.051865424375237994
CC137845,21,F,1395498,Private Employee,Gold,562000.0,44,55088.29,42,1287.53,18494.12,19078.06,4583.76,2860.13,1970.96,3176.74,4924.51,138229.71,188049.82,139156.87,0.74,0.25,0.0,4,0,2183,1273,43,665,14.148762615369222,13.239258908233676,10.91671060238226,0.03947572121178622
CC137846,43,M,675760,Government Employee,Basic,116000.0,28,17227.9,46,376.82,1577.67,8557.21,1936.89,3548.06,1028.81,71.99,507.28,80116.22,93895.15,82627.73,0.88,0.7,5384.93,2,0,337,79,18,607,13.423594742215602,11.661354090741,9.75434348534817,0.025494110334652927
CC137847,33,F,1463118,Private Employee,Silver,391000.0,55,47593.88,40,1213.76,1366.32,11397.14,3038.59,4458.09,3316.16,9704.56,14313.01,91413.85,125480.79,121716.37,0.97,0.24,0.0,2,0,1452,364,26,703,14.196081016407286,12.876465396508989,10.770480471408984,0.032529078310617944
CC137848,42,M,4768014,Business Owner,Platinum,2378000.0,148,251595.33,171,1527.65,63364.2,62804.23,35444.14,14757.61,41197.27,23199.72,10828.16,1276725.82,1464381.41,1332587.08,0.91,0.54,0.0,2,4,15001,6907,33,660,15.377440633695528,14.681770776754222,12.435581217056567,0.05276732199181301
CC137849,41,F,1732410,Private Employee,Platinum,1015000.0,43,63956.79,83,732.89,9348.3,8222.99,12208.75,9218.62,6011.21,10775.04,8171.89,258272.33,315839.66,284255.69,0.9,0.26,170098.58,5,1,3791,1935,32,675,14.365024637875297,13.830400155679214,11.065978613505399,0.03691781391219793
CC137850,52,F,1118894,Government Employee,Gold,484000.0,63,70945.53,137,495.8,9799.25,28474.94,10159.29,6452.16,6419.98,1458.1,8181.82,186163.4,254903.16,249805.1,0.98,0.39,0.0,5,3,2871,1195,43,674,13.927852149111237,13.089842251812337,11.169681773710703,0.06340683746571697
CC137851,31,M,1474771,Self-Employed,Gold,611000.0,37,71427.1,60,1216.55,4700.83,25060.9,16772.57,4438.38,5455.05,3658.64,11340.73,357360.72,413527.76,405257.2,0.98,0.58,107269.71,4,0,2910,838,35,633,14.204013959536727,13.322853874813605,11.176446628327236,0.048432671919583226
CC137852,37,F,7111266,Business Owner,Signature,5523000.0,66,384735.31,139,2648.46,82062.37,61763.18,30460.41,23417.39,24326.61,72799.71,89905.65,2230215.64,2512958.93,2462699.75,0.98,0.4,0.0,3,9,31009,0,36,701,15.777190985622445,15.524431929944326,12.860313469521628,0.05410222455459534
CC137853,48,M,480963,Private Employee,Silver,136000.0,80,14082.97,21,685.54,2716.36,2473.35,270.17,2976.7,2234.15,221.46,3190.79,49353.75,59506.59,58911.52,0.99,0.36,0.0,0,0,420,46,4,688,13.083547702212096,11.820417517632333,9.552792550195992,0.02928077627532095
CC137854,26,M,415486,Retired,Basic,81000.0,57,14544.95,42,362.75,3207.78,2611.09,2395.03,877.2,1991.76,1480.34,1981.74,49572.44,61366.62,59525.62,0.97,0.6,13039.54,0,0,289,0,6,620,12.937206605182878,11.302216779257382,9.58506788333748,0.0350070760498547
CC137855,52,M,1033877,Private Employee,Gold,421000.0,49,31018.95,95,337.17,3529.81,4255.43,2878.95,3595.82,2318.78,5393.82,9046.35,72117.68,101012.37,84850.39,0.84,0.17,0.0,1,0,1263,0,23,708,13.848827338694749,12.95039048795861,10.342385824865916,0.030002553494951505
CC137856,22,M,1114921,Private Employee,Gold,447000.0,61,53479.51,42,1333.78,8509.74,11375.27,13072.58,10163.34,3420.65,6094.03,843.92,275981.04,324194.79,223694.41,0.69,0.63,0.0,3,1,2179,1155,38,574,13.924295005272429,13.010316110729669,10.887072567445653,0.047967084662967445
